country,indicator,year,value,unit,source
VCT,GDP growth,2029,2.7,%,IMF (WEO)
VCT,GDP growth,2030,2.7,%,IMF (WEO)
VCT,GDP growth,2031,2.7,%,IMF (WEO)
VCT,Inflation,2027,1.998,%,IMF (WEO)
VCT,Inflation,2028,1.989,%,IMF (WEO)
VCT,Inflation,2029,1.989,%,IMF (WEO)
VCT,Inflation,2030,1.989,%,IMF (WEO)
VCT,Inflation,2031,1.989,%,IMF (WEO)
VCT,Fiscal balance,2027,-11.082,% GDP,IMF (WEO)
VCT,Fiscal balance,2028,-10.233,% GDP,IMF (WEO)
VCT,Fiscal balance,2029,-9.394,% GDP,IMF (WEO)
VCT,Fiscal balance,2030,-9.519,% GDP,IMF (WEO)
VCT,Fiscal balance,2031,-9.642,% GDP,IMF (WEO)
VCT,Fiscal balance,2027,-7.384,% GDP,IMF (WEO)
VCT,Fiscal balance,2028,-6.334,% GDP,IMF (WEO)
VCT,Fiscal balance,2029,-5.334,% GDP,IMF (WEO)
VCT,Fiscal balance,2030,-5.334,% GDP,IMF (WEO)
VCT,Fiscal balance,2031,-5.334,% GDP,IMF (WEO)
VCT,Gen gov debt,2027,126.126,% GDP,IMF (WEO)
VCT,Gen gov debt,2028,131.34,% GDP,IMF (WEO)
VCT,Gen gov debt,2029,135.639,% GDP,IMF (WEO)
VCT,Gen gov debt,2030,140.061,% GDP,IMF (WEO)
VCT,Gen gov debt,2031,144.677,% GDP,IMF (WEO)
SUR,GDP growth,2027,4.378,%,IMF (WEO)
SUR,GDP growth,2028,28.538,%,IMF (WEO)
SUR,GDP growth,2029,43.456,%,IMF (WEO)
SUR,GDP growth,2030,3.075,%,IMF (WEO)
SUR,GDP growth,2031,2.858,%,IMF (WEO)
SUR,Inflation,2027,10.574,%,IMF (WEO)
SUR,Inflation,2028,5.793,%,IMF (WEO)
SUR,Inflation,2029,5.0,%,IMF (WEO)
SUR,Inflation,2030,5.0,%,IMF (WEO)
SUR,Inflation,2031,5.0,%,IMF (WEO)
SUR,Fiscal balance,2027,-4.236,% GDP,IMF (WEO)
SUR,Fiscal balance,2028,-0.098,% GDP,IMF (WEO)
SUR,Fiscal balance,2029,5.135,% GDP,IMF (WEO)
SUR,Fiscal balance,2030,4.927,% GDP,IMF (WEO)
SUR,Fiscal balance,2031,3.073,% GDP,IMF (WEO)
SUR,Fiscal balance,2027,0.086,% GDP,IMF (WEO)
SUR,Fiscal balance,2028,3.327,% GDP,IMF (WEO)
SUR,Fiscal balance,2029,7.565,% GDP,IMF (WEO)
SUR,Fiscal balance,2030,7.199,% GDP,IMF (WEO)
SUR,Fiscal balance,2031,5.176,% GDP,IMF (WEO)
SUR,Gen gov debt,2027,76.954,% GDP,IMF (WEO)
SUR,Gen gov debt,2028,58.441,% GDP,IMF (WEO)
SUR,Gen gov debt,2029,41.009,% GDP,IMF (WEO)
SUR,Gen gov debt,2030,36.203,% GDP,IMF (WEO)
SUR,Gen gov debt,2031,35.43,% GDP,IMF (WEO)
TTO,GDP growth,2027,2.95,%,IMF (WEO)
TTO,GDP growth,2028,3.501,%,IMF (WEO)
TTO,GDP growth,2029,2.834,%,IMF (WEO)
TTO,GDP growth,2030,2.094,%,IMF (WEO)
TTO,GDP growth,2031,1.79,%,IMF (WEO)
TTO,Inflation,2027,2.76,%,IMF (WEO)
TTO,Inflation,2028,2.227,%,IMF (WEO)
TTO,Inflation,2029,2.088,%,IMF (WEO)
TTO,Inflation,2030,2.041,%,IMF (WEO)
TTO,Inflation,2031,1.99,%,IMF (WEO)
TTO,Fiscal balance,2027,-2.505,% GDP,IMF (WEO)
TTO,Fiscal balance,2028,-1.708,% GDP,IMF (WEO)
TTO,Fiscal balance,2029,-2.195,% GDP,IMF (WEO)
TTO,Fiscal balance,2030,-2.462,% GDP,IMF (WEO)
TTO,Fiscal balance,2031,-2.732,% GDP,IMF (WEO)
TTO,Fiscal balance,2027,1.309,% GDP,IMF (WEO)
TTO,Fiscal balance,2028,1.998,% GDP,IMF (WEO)
TTO,Fiscal balance,2029,1.465,% GDP,IMF (WEO)
TTO,Fiscal balance,2030,1.212,% GDP,IMF (WEO)
TTO,Fiscal balance,2031,0.984,% GDP,IMF (WEO)
TTO,Gen gov debt,2027,82.848,% GDP,IMF (WEO)
TTO,Gen gov debt,2028,80.746,% GDP,IMF (WEO)
TTO,Gen gov debt,2029,80.74,% GDP,IMF (WEO)
TTO,Gen gov debt,2030,81.202,% GDP,IMF (WEO)
TTO,Gen gov debt,2031,82.074,% GDP,IMF (WEO)
URY,GDP growth,2027,2.599,%,IMF (WEO)
URY,GDP growth,2028,2.311,%,IMF (WEO)
URY,GDP growth,2029,2.231,%,IMF (WEO)
URY,GDP growth,2030,2.218,%,IMF (WEO)
URY,GDP growth,2031,2.218,%,IMF (WEO)
URY,Inflation,2027,4.493,%,IMF (WEO)
URY,Inflation,2028,4.482,%,IMF (WEO)
URY,Inflation,2029,4.5,%,IMF (WEO)
URY,Inflation,2030,4.513,%,IMF (WEO)
URY,Inflation,2031,4.516,%,IMF (WEO)
URY,Fiscal balance,2027,-3.158,% GDP,IMF (WEO)
URY,Fiscal balance,2028,-2.673,% GDP,IMF (WEO)
URY,Fiscal balance,2029,-2.229,% GDP,IMF (WEO)
URY,Fiscal balance,2030,-2.118,% GDP,IMF (WEO)
URY,Fiscal balance,2031,-2.117,% GDP,IMF (WEO)
URY,Fiscal balance,2027,-0.81,% GDP,IMF (WEO)
URY,Fiscal balance,2028,-0.269,% GDP,IMF (WEO)
URY,Fiscal balance,2029,0.258,% GDP,IMF (WEO)
URY,Fiscal balance,2030,0.362,% GDP,IMF (WEO)
URY,Fiscal balance,2031,0.351,% GDP,IMF (WEO)
URY,Gen gov debt,2027,67.658,% GDP,IMF (WEO)
URY,Gen gov debt,2028,68.209,% GDP,IMF (WEO)
URY,Gen gov debt,2029,68.002,% GDP,IMF (WEO)
URY,Gen gov debt,2030,67.642,% GDP,IMF (WEO)
URY,Gen gov debt,2031,67.305,% GDP,IMF (WEO)
VEN,GDP growth,2027,5.997,%,IMF (WEO)
VEN,Inflation,2027,94.372,%,IMF (WEO)
DZA,GDP growth,2027,2.873,%,IMF (WEO)
DZA,GDP growth,2028,2.674,%,IMF (WEO)
DZA,GDP growth,2029,2.705,%,IMF (WEO)
DZA,GDP growth,2030,2.634,%,IMF (WEO)
DZA,GDP growth,2031,2.627,%,IMF (WEO)
DZA,Inflation,2027,3.016,%,IMF (WEO)
DZA,Inflation,2028,2.955,%,IMF (WEO)
DZA,Inflation,2029,3.334,%,IMF (WEO)
DZA,Inflation,2030,3.311,%,IMF (WEO)
DZA,Inflation,2031,3.252,%,IMF (WEO)
DZA,Fiscal balance,2027,-9.689,% GDP,IMF (WEO)
DZA,Fiscal balance,2028,-9.509,% GDP,IMF (WEO)
DZA,Fiscal balance,2029,-8.829,% GDP,IMF (WEO)
DZA,Fiscal balance,2030,-8.621,% GDP,IMF (WEO)
DZA,Fiscal balance,2031,-8.601,% GDP,IMF (WEO)
DZA,Fiscal balance,2027,-8.67,% GDP,IMF (WEO)
DZA,Fiscal balance,2028,-8.271,% GDP,IMF (WEO)
DZA,Fiscal balance,2029,-7.412,% GDP,IMF (WEO)
DZA,Fiscal balance,2030,-6.977,% GDP,IMF (WEO)
DZA,Fiscal balance,2031,-6.692,% GDP,IMF (WEO)
DZA,Gen gov debt,2027,66.43,% GDP,IMF (WEO)
DZA,Gen gov debt,2028,72.716,% GDP,IMF (WEO)
DZA,Gen gov debt,2029,77.34,% GDP,IMF (WEO)
DZA,Gen gov debt,2030,81.724,% GDP,IMF (WEO)
DZA,Gen gov debt,2031,85.904,% GDP,IMF (WEO)
ARM,GDP growth,2027,5.451,%,IMF (WEO)
ARM,GDP growth,2028,4.951,%,IMF (WEO)
ARM,GDP growth,2029,4.951,%,IMF (WEO)
ARM,GDP growth,2030,4.951,%,IMF (WEO)
ARM,GDP growth,2031,4.951,%,IMF (WEO)
ARM,Inflation,2027,3.413,%,IMF (WEO)
ARM,Inflation,2028,3.34,%,IMF (WEO)
ARM,Inflation,2029,2.999,%,IMF (WEO)
ARM,Inflation,2030,2.974,%,IMF (WEO)
ARM,Inflation,2031,3.027,%,IMF (WEO)
ARM,Fiscal balance,2027,-3.523,% GDP,IMF (WEO)
ARM,Fiscal balance,2028,-2.852,% GDP,IMF (WEO)
ARM,Fiscal balance,2029,-2.348,% GDP,IMF (WEO)
ARM,Fiscal balance,2030,-1.815,% GDP,IMF (WEO)
ARM,Fiscal balance,2031,-1.321,% GDP,IMF (WEO)
ARM,Fiscal balance,2027,-0.328,% GDP,IMF (WEO)
ARM,Fiscal balance,2028,0.31,% GDP,IMF (WEO)
ARM,Fiscal balance,2029,0.758,% GDP,IMF (WEO)
ARM,Fiscal balance,2030,1.103,% GDP,IMF (WEO)
ARM,Fiscal balance,2031,1.378,% GDP,IMF (WEO)
ARM,Gen gov debt,2027,51.208,% GDP,IMF (WEO)
ARM,Gen gov debt,2028,51.365,% GDP,IMF (WEO)
ARM,Gen gov debt,2029,50.447,% GDP,IMF (WEO)
ARM,Gen gov debt,2030,48.821,% GDP,IMF (WEO)
ARM,Gen gov debt,2031,46.722,% GDP,IMF (WEO)
AZE,GDP growth,2027,2.479,%,IMF (WEO)
AZE,GDP growth,2028,2.467,%,IMF (WEO)
AZE,GDP growth,2029,2.469,%,IMF (WEO)
AZE,GDP growth,2030,2.498,%,IMF (WEO)
AZE,GDP growth,2031,2.528,%,IMF (WEO)
AZE,Inflation,2027,5.1,%,IMF (WEO)
AZE,Inflation,2028,4.1,%,IMF (WEO)
AZE,Inflation,2029,4.0,%,IMF (WEO)
AZE,Inflation,2030,4.0,%,IMF (WEO)
AZE,Inflation,2031,4.0,%,IMF (WEO)
AZE,Fiscal balance,2027,0.181,% GDP,IMF (WEO)
AZE,Fiscal balance,2028,-0.562,% GDP,IMF (WEO)
AZE,Fiscal balance,2029,-0.483,% GDP,IMF (WEO)
AZE,Fiscal balance,2030,-0.606,% GDP,IMF (WEO)
AZE,Fiscal balance,2031,-0.488,% GDP,IMF (WEO)
AZE,Fiscal balance,2027,0.898,% GDP,IMF (WEO)
AZE,Fiscal balance,2028,0.207,% GDP,IMF (WEO)
AZE,Fiscal balance,2029,0.32,% GDP,IMF (WEO)
AZE,Fiscal balance,2030,0.214,% GDP,IMF (WEO)
AZE,Fiscal balance,2031,0.375,% GDP,IMF (WEO)
AZE,Gen gov debt,2027,19.998,% GDP,IMF (WEO)
AZE,Gen gov debt,2028,19.932,% GDP,IMF (WEO)
AZE,Gen gov debt,2029,19.914,% GDP,IMF (WEO)
AZE,Gen gov debt,2030,20.049,% GDP,IMF (WEO)
AZE,Gen gov debt,2031,20.236,% GDP,IMF (WEO)
BHR,GDP growth,2027,4.502,%,IMF (WEO)
BHR,GDP growth,2028,2.778,%,IMF (WEO)
BHR,GDP growth,2029,2.902,%,IMF (WEO)
BHR,GDP growth,2030,3.098,%,IMF (WEO)
BHR,GDP growth,2031,3.256,%,IMF (WEO)
BHR,Inflation,2027,1.2,%,IMF (WEO)
BHR,Inflation,2028,1.6,%,IMF (WEO)
BHR,Inflation,2029,1.8,%,IMF (WEO)
BHR,Inflation,2030,2.0,%,IMF (WEO)
BHR,Inflation,2031,2.0,%,IMF (WEO)
BHR,Fiscal balance,2027,-9.086,% GDP,IMF (WEO)
BHR,Fiscal balance,2028,-8.628,% GDP,IMF (WEO)
BHR,Fiscal balance,2029,-8.218,% GDP,IMF (WEO)
BHR,Fiscal balance,2030,-8.474,% GDP,IMF (WEO)
BHR,Fiscal balance,2031,-8.721,% GDP,IMF (WEO)
BHR,Fiscal balance,2027,-1.893,% GDP,IMF (WEO)
BHR,Fiscal balance,2028,-1.341,% GDP,IMF (WEO)
BHR,Fiscal balance,2029,-0.865,% GDP,IMF (WEO)
BHR,Fiscal balance,2030,-0.938,% GDP,IMF (WEO)
BHR,Fiscal balance,2031,-1.109,% GDP,IMF (WEO)
BHR,Gen gov debt,2027,154.507,% GDP,IMF (WEO)
BHR,Gen gov debt,2028,157.344,% GDP,IMF (WEO)
BHR,Gen gov debt,2029,158.869,% GDP,IMF (WEO)
BHR,Gen gov debt,2030,160.025,% GDP,IMF (WEO)
BHR,Gen gov debt,2031,161.228,% GDP,IMF (WEO)
DJI,GDP growth,2027,6.0,%,IMF (WEO)
DJI,GDP growth,2028,5.5,%,IMF (WEO)
DJI,GDP growth,2029,5.5,%,IMF (WEO)
DJI,GDP growth,2030,5.5,%,IMF (WEO)
DJI,GDP growth,2031,5.5,%,IMF (WEO)
DJI,Inflation,2027,1.241,%,IMF (WEO)
DJI,Inflation,2028,0.943,%,IMF (WEO)
DJI,Inflation,2029,0.934,%,IMF (WEO)
DJI,Inflation,2030,0.925,%,IMF (WEO)
DJI,Inflation,2031,0.917,%,IMF (WEO)
DJI,Fiscal balance,2027,-0.286,% GDP,IMF (WEO)
DJI,Fiscal balance,2028,-0.049,% GDP,IMF (WEO)
DJI,Fiscal balance,2029,0.049,% GDP,IMF (WEO)
DJI,Fiscal balance,2030,0.039,% GDP,IMF (WEO)
DJI,Fiscal balance,2031,0.025,% GDP,IMF (WEO)
DJI,Fiscal balance,2027,-0.057,% GDP,IMF (WEO)
DJI,Fiscal balance,2028,0.12,% GDP,IMF (WEO)
DJI,Fiscal balance,2029,0.195,% GDP,IMF (WEO)
DJI,Fiscal balance,2030,0.168,% GDP,IMF (WEO)
DJI,Fiscal balance,2031,0.139,% GDP,IMF (WEO)
DJI,Gen gov debt,2027,26.733,% GDP,IMF (WEO)
DJI,Gen gov debt,2028,24.122,% GDP,IMF (WEO)
DJI,Gen gov debt,2029,21.186,% GDP,IMF (WEO)
DJI,Gen gov debt,2030,18.541,% GDP,IMF (WEO)
DJI,Gen gov debt,2031,16.224,% GDP,IMF (WEO)
EGY,GDP growth,2027,4.829,%,IMF (WEO)
EGY,GDP growth,2028,5.535,%,IMF (WEO)
EGY,GDP growth,2029,5.227,%,IMF (WEO)
EGY,GDP growth,2030,4.842,%,IMF (WEO)
EGY,GDP growth,2031,4.789,%,IMF (WEO)
EGY,Inflation,2027,11.108,%,IMF (WEO)
EGY,Inflation,2028,8.119,%,IMF (WEO)
EGY,Inflation,2029,6.203,%,IMF (WEO)
EGY,Inflation,2030,5.363,%,IMF (WEO)
EGY,Inflation,2031,5.324,%,IMF (WEO)
EGY,Fiscal balance,2027,-8.87,% GDP,IMF (WEO)
EGY,Fiscal balance,2028,-6.957,% GDP,IMF (WEO)
EGY,Fiscal balance,2029,-4.384,% GDP,IMF (WEO)
EGY,Fiscal balance,2030,-3.561,% GDP,IMF (WEO)
EGY,Fiscal balance,2031,-3.077,% GDP,IMF (WEO)
EGY,Fiscal balance,2027,3.523,% GDP,IMF (WEO)
EGY,Fiscal balance,2028,3.489,% GDP,IMF (WEO)
EGY,Fiscal balance,2029,3.467,% GDP,IMF (WEO)
EGY,Fiscal balance,2030,3.453,% GDP,IMF (WEO)
EGY,Fiscal balance,2031,3.44,% GDP,IMF (WEO)
EGY,Gen gov debt,2027,84.889,% GDP,IMF (WEO)
EGY,Gen gov debt,2028,81.977,% GDP,IMF (WEO)
EGY,Gen gov debt,2029,78.048,% GDP,IMF (WEO)
EGY,Gen gov debt,2030,74.511,% GDP,IMF (WEO)
EGY,Gen gov debt,2031,70.92,% GDP,IMF (WEO)
GEO,GDP growth,2027,5.019,%,IMF (WEO)
GEO,GDP growth,2028,4.993,%,IMF (WEO)
GEO,GDP growth,2029,4.992,%,IMF (WEO)
GEO,GDP growth,2030,5.0,%,IMF (WEO)
GEO,GDP growth,2031,4.994,%,IMF (WEO)
GEO,Inflation,2027,3.048,%,IMF (WEO)
GEO,Inflation,2028,3.0,%,IMF (WEO)
GEO,Inflation,2029,3.0,%,IMF (WEO)
GEO,Inflation,2030,3.0,%,IMF (WEO)
GEO,Inflation,2031,3.0,%,IMF (WEO)
GEO,Fiscal balance,2027,-2.321,% GDP,IMF (WEO)
GEO,Fiscal balance,2028,-2.319,% GDP,IMF (WEO)
GEO,Fiscal balance,2029,-2.218,% GDP,IMF (WEO)
GEO,Fiscal balance,2030,-2.213,% GDP,IMF (WEO)
GEO,Fiscal balance,2031,-2.212,% GDP,IMF (WEO)
GEO,Fiscal balance,2027,-0.628,% GDP,IMF (WEO)
GEO,Fiscal balance,2028,-0.674,% GDP,IMF (WEO)
GEO,Fiscal balance,2029,-0.595,% GDP,IMF (WEO)
GEO,Fiscal balance,2030,-0.681,% GDP,IMF (WEO)
GEO,Fiscal balance,2031,-0.708,% GDP,IMF (WEO)
GEO,Gen gov debt,2027,34.525,% GDP,IMF (WEO)
GEO,Gen gov debt,2028,34.03,% GDP,IMF (WEO)
GEO,Gen gov debt,2029,33.307,% GDP,IMF (WEO)
GEO,Gen gov debt,2030,33.006,% GDP,IMF (WEO)
GEO,Gen gov debt,2031,32.983,% GDP,IMF (WEO)
IRN,GDP growth,2027,3.215,%,IMF (WEO)
IRN,GDP growth,2028,1.478,%,IMF (WEO)
IRN,GDP growth,2029,1.813,%,IMF (WEO)
IRN,GDP growth,2030,2.055,%,IMF (WEO)
IRN,GDP growth,2031,2.06,%,IMF (WEO)
IRN,Inflation,2027,39.598,%,IMF (WEO)
IRN,Inflation,2028,33.75,%,IMF (WEO)
IRN,Inflation,2029,28.75,%,IMF (WEO)
IRN,Inflation,2030,25.0,%,IMF (WEO)
IRN,Inflation,2031,25.0,%,IMF (WEO)
IRN,Fiscal balance,2027,-4.712,% GDP,IMF (WEO)
IRN,Fiscal balance,2028,-4.277,% GDP,IMF (WEO)
IRN,Fiscal balance,2029,-4.068,% GDP,IMF (WEO)
IRN,Fiscal balance,2030,-3.84,% GDP,IMF (WEO)
IRN,Fiscal balance,2031,-3.609,% GDP,IMF (WEO)
IRN,Fiscal balance,2027,-2.747,% GDP,IMF (WEO)
IRN,Fiscal balance,2028,-2.283,% GDP,IMF (WEO)
IRN,Fiscal balance,2029,-2.165,% GDP,IMF (WEO)
IRN,Fiscal balance,2030,-1.908,% GDP,IMF (WEO)
IRN,Fiscal balance,2031,-1.69,% GDP,IMF (WEO)
IRN,Gen gov debt,2027,38.173,% GDP,IMF (WEO)
IRN,Gen gov debt,2028,39.755,% GDP,IMF (WEO)
IRN,Gen gov debt,2029,41.554,% GDP,IMF (WEO)
IRN,Gen gov debt,2030,42.966,% GDP,IMF (WEO)
IRN,Gen gov debt,2031,44.146,% GDP,IMF (WEO)
IRQ,GDP growth,2027,11.303,%,IMF (WEO)
IRQ,GDP growth,2028,3.47,%,IMF (WEO)
IRQ,GDP growth,2029,3.334,%,IMF (WEO)
IRQ,GDP growth,2030,3.395,%,IMF (WEO)
IRQ,GDP growth,2031,3.457,%,IMF (WEO)
IRQ,Inflation,2027,3.269,%,IMF (WEO)
IRQ,Inflation,2028,3.28,%,IMF (WEO)
IRQ,Inflation,2029,3.578,%,IMF (WEO)
IRQ,Inflation,2030,4.23,%,IMF (WEO)
IRQ,Inflation,2031,4.816,%,IMF (WEO)
IRQ,Fiscal balance,2027,-2.664,% GDP,IMF (WEO)
IRQ,Fiscal balance,2028,-4.404,% GDP,IMF (WEO)
IRQ,Fiscal balance,2029,-5.681,% GDP,IMF (WEO)
IRQ,Fiscal balance,2030,-6.32,% GDP,IMF (WEO)
IRQ,Fiscal balance,2031,-7.275,% GDP,IMF (WEO)
IRQ,Fiscal balance,2027,-1.693,% GDP,IMF (WEO)
IRQ,Fiscal balance,2028,-3.314,% GDP,IMF (WEO)
IRQ,Fiscal balance,2029,-4.437,% GDP,IMF (WEO)
IRQ,Fiscal balance,2030,-4.907,% GDP,IMF (WEO)
IRQ,Fiscal balance,2031,-5.676,% GDP,IMF (WEO)
IRQ,Gen gov debt,2027,58.726,% GDP,IMF (WEO)
IRQ,Gen gov debt,2028,60.93,% GDP,IMF (WEO)
IRQ,Gen gov debt,2029,63.839,% GDP,IMF (WEO)
IRQ,Gen gov debt,2030,66.927,% GDP,IMF (WEO)
IRQ,Gen gov debt,2031,70.575,% GDP,IMF (WEO)
JOR,GDP growth,2027,3.1,%,IMF (WEO)
JOR,GDP growth,2028,3.0,%,IMF (WEO)
JOR,GDP growth,2029,3.0,%,IMF (WEO)
JOR,GDP growth,2030,3.0,%,IMF (WEO)
JOR,GDP growth,2031,3.0,%,IMF (WEO)
JOR,Inflation,2027,2.17,%,IMF (WEO)
JOR,Inflation,2028,2.186,%,IMF (WEO)
JOR,Inflation,2029,2.195,%,IMF (WEO)
JOR,Inflation,2030,2.203,%,IMF (WEO)
JOR,Inflation,2031,2.203,%,IMF (WEO)
JOR,Fiscal balance,2027,-5.32,% GDP,IMF (WEO)
JOR,Fiscal balance,2028,-4.299,% GDP,IMF (WEO)
JOR,Fiscal balance,2029,-4.11,% GDP,IMF (WEO)
JOR,Fiscal balance,2030,-4.123,% GDP,IMF (WEO)
JOR,Fiscal balance,2031,-4.299,% GDP,IMF (WEO)
JOR,Fiscal balance,2027,0.446,% GDP,IMF (WEO)
JOR,Fiscal balance,2028,1.483,% GDP,IMF (WEO)
JOR,Fiscal balance,2029,1.487,% GDP,IMF (WEO)
JOR,Fiscal balance,2030,1.316,% GDP,IMF (WEO)
JOR,Fiscal balance,2031,1.064,% GDP,IMF (WEO)
JOR,Gen gov debt,2027,81.068,% GDP,IMF (WEO)
JOR,Gen gov debt,2028,79.692,% GDP,IMF (WEO)
JOR,Gen gov debt,2029,78.217,% GDP,IMF (WEO)
JOR,Gen gov debt,2030,76.787,% GDP,IMF (WEO)
JOR,Gen gov debt,2031,75.686,% GDP,IMF (WEO)
KAZ,GDP growth,2027,4.4,%,IMF (WEO)
KAZ,GDP growth,2028,3.309,%,IMF (WEO)
KAZ,GDP growth,2029,3.596,%,IMF (WEO)
KAZ,GDP growth,2030,3.598,%,IMF (WEO)
KAZ,GDP growth,2031,3.613,%,IMF (WEO)
KAZ,Inflation,2027,10.053,%,IMF (WEO)
KAZ,Inflation,2028,8.783,%,IMF (WEO)
KAZ,Inflation,2029,7.6,%,IMF (WEO)
KAZ,Inflation,2030,5.849,%,IMF (WEO)
KAZ,Inflation,2031,5.0,%,IMF (WEO)
KAZ,Fiscal balance,2027,-1.777,% GDP,IMF (WEO)
KAZ,Fiscal balance,2028,-2.019,% GDP,IMF (WEO)
KAZ,Fiscal balance,2029,-1.967,% GDP,IMF (WEO)
KAZ,Fiscal balance,2030,-1.74,% GDP,IMF (WEO)
KAZ,Fiscal balance,2031,-1.717,% GDP,IMF (WEO)
KAZ,Fiscal balance,2027,-1.31,% GDP,IMF (WEO)
KAZ,Fiscal balance,2028,-1.418,% GDP,IMF (WEO)
KAZ,Fiscal balance,2029,-1.349,% GDP,IMF (WEO)
KAZ,Fiscal balance,2030,-1.065,% GDP,IMF (WEO)
KAZ,Fiscal balance,2031,-0.977,% GDP,IMF (WEO)
KAZ,Gen gov debt,2027,26.31,% GDP,IMF (WEO)
KAZ,Gen gov debt,2028,27.991,% GDP,IMF (WEO)
KAZ,Gen gov debt,2029,29.516,% GDP,IMF (WEO)
KAZ,Gen gov debt,2030,30.828,% GDP,IMF (WEO)
KAZ,Gen gov debt,2031,32.106,% GDP,IMF (WEO)
KWT,GDP growth,2027,2.811,%,IMF (WEO)
KWT,GDP growth,2028,2.505,%,IMF (WEO)
KWT,GDP growth,2029,2.421,%,IMF (WEO)
KWT,GDP growth,2030,2.384,%,IMF (WEO)
KWT,GDP growth,2031,2.389,%,IMF (WEO)
KWT,Inflation,2027,2.494,%,IMF (WEO)
KWT,Inflation,2028,2.175,%,IMF (WEO)
KWT,Inflation,2029,1.888,%,IMF (WEO)
KWT,Inflation,2030,1.74,%,IMF (WEO)
KWT,Inflation,2031,1.631,%,IMF (WEO)
KWT,Fiscal balance,2027,29.492,% GDP,IMF (WEO)
KWT,Fiscal balance,2028,29.397,% GDP,IMF (WEO)
KWT,Fiscal balance,2029,29.068,% GDP,IMF (WEO)
KWT,Fiscal balance,2030,28.883,% GDP,IMF (WEO)
KWT,Fiscal balance,2031,28.707,% GDP,IMF (WEO)
KWT,Fiscal balance,2027,-0.233,% GDP,IMF (WEO)
KWT,Fiscal balance,2028,-0.985,% GDP,IMF (WEO)
KWT,Fiscal balance,2029,-1.77,% GDP,IMF (WEO)
KWT,Fiscal balance,2030,-2.373,% GDP,IMF (WEO)
KWT,Fiscal balance,2031,-2.964,% GDP,IMF (WEO)
KWT,Gen gov debt,2027,27.491,% GDP,IMF (WEO)
KWT,Gen gov debt,2028,32.072,% GDP,IMF (WEO)
KWT,Gen gov debt,2029,34.91,% GDP,IMF (WEO)
KWT,Gen gov debt,2030,36.699,% GDP,IMF (WEO)
KWT,Gen gov debt,2031,37.848,% GDP,IMF (WEO)
KGZ,GDP growth,2027,6.076,%,IMF (WEO)
KGZ,GDP growth,2028,5.672,%,IMF (WEO)
KGZ,GDP growth,2029,5.371,%,IMF (WEO)
KGZ,GDP growth,2030,5.291,%,IMF (WEO)
KGZ,GDP growth,2031,5.191,%,IMF (WEO)
KGZ,Inflation,2027,9.952,%,IMF (WEO)
KGZ,Inflation,2028,8.94,%,IMF (WEO)
KGZ,Inflation,2029,7.942,%,IMF (WEO)
KGZ,Inflation,2030,6.981,%,IMF (WEO)
KGZ,Inflation,2031,6.549,%,IMF (WEO)
KGZ,Fiscal balance,2027,-3.099,% GDP,IMF (WEO)
KGZ,Fiscal balance,2028,-2.814,% GDP,IMF (WEO)
KGZ,Fiscal balance,2029,-2.463,% GDP,IMF (WEO)
KGZ,Fiscal balance,2030,-2.324,% GDP,IMF (WEO)
KGZ,Fiscal balance,2031,-2.526,% GDP,IMF (WEO)
KGZ,Fiscal balance,2027,-1.554,% GDP,IMF (WEO)
KGZ,Fiscal balance,2028,-1.042,% GDP,IMF (WEO)
KGZ,Fiscal balance,2029,-0.501,% GDP,IMF (WEO)
KGZ,Fiscal balance,2030,-0.211,% GDP,IMF (WEO)
KGZ,Fiscal balance,2031,-0.328,% GDP,IMF (WEO)
KGZ,Gen gov debt,2027,37.676,% GDP,IMF (WEO)
KGZ,Gen gov debt,2028,38.081,% GDP,IMF (WEO)
KGZ,Gen gov debt,2029,38.363,% GDP,IMF (WEO)
KGZ,Gen gov debt,2030,38.742,% GDP,IMF (WEO)
KGZ,Gen gov debt,2031,38.787,% GDP,IMF (WEO)
LBY,GDP growth,2027,4.501,%,IMF (WEO)
LBY,GDP growth,2028,4.461,%,IMF (WEO)
LBY,GDP growth,2029,4.182,%,IMF (WEO)
LBY,GDP growth,2030,3.973,%,IMF (WEO)
LBY,GDP growth,2031,3.759,%,IMF (WEO)
LBY,Inflation,2027,10.2,%,IMF (WEO)
LBY,Inflation,2028,10.2,%,IMF (WEO)
LBY,Inflation,2029,10.2,%,IMF (WEO)
LBY,Inflation,2030,10.2,%,IMF (WEO)
LBY,Inflation,2031,10.2,%,IMF (WEO)
LBY,Fiscal balance,2027,-23.841,% GDP,IMF (WEO)
LBY,Fiscal balance,2028,-23.885,% GDP,IMF (WEO)
LBY,Fiscal balance,2029,-22.668,% GDP,IMF (WEO)
LBY,Fiscal balance,2030,-21.383,% GDP,IMF (WEO)
LBY,Fiscal balance,2031,-20.368,% GDP,IMF (WEO)
LBY,Fiscal balance,2027,-23.841,% GDP,IMF (WEO)
LBY,Fiscal balance,2028,-23.885,% GDP,IMF (WEO)
LBY,Fiscal balance,2029,-22.668,% GDP,IMF (WEO)
LBY,Fiscal balance,2030,-21.383,% GDP,IMF (WEO)
LBY,Fiscal balance,2031,-20.368,% GDP,IMF (WEO)
MRT,GDP growth,2027,4.472,%,IMF (WEO)
MRT,GDP growth,2028,5.673,%,IMF (WEO)
MRT,GDP growth,2029,4.928,%,IMF (WEO)
