iso3,indicator,latest_value,latest_date,change_12m_pct,change_3m_pct,trend_5y,regional_median,position_fr,position_en,trend_sens_fr,trend_sens_en
ATG,Fiscal balance,-0.649,2026-12-31,-113.35665774850791,-113.35665774850791,3.8709999999999996,-1.4900000000000002,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ATG,GDP growth,2.54044193946544,2024-12-31,-34.27911298900728,-34.27911298900728,-0.6317799979282599,3.3669492581395,sous la mediane regionale,below regional median,en degradation,worsening
ATG,Gen gov debt,66.482,2026-12-31,-4.677104840559762,-4.677104840559762,-26.468999999999994,63.608,proche de la mediane regionale,near regional median,en amelioration,improving
ATG,Inflation,6.19886698842116,2024-12-31,22.334662856828928,22.334662856828928,4.76751100659132,3.42967284899735,au-dessus de la mediane regionale,above regional median,en degradation,worsening
ATG,Political stability,1.0731489,2024-12-31,-0.5606470870906672,-0.5606470870906672,0.15624040000000006,0.3600136,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ATG,Regulatory quality,0.6346031999999999,2024-12-31,2.044267950237497,2.044267950237497,0.05583499999999997,-0.0738011,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ATG,Reserves,3.01914606288011,2024-12-31,-5.494781675105384,-5.494781675105384,0.41704635340657026,4.20470125653228,sous la mediane regionale,below regional median,en amelioration,improving
ATG,Rule of law,0.6017732,2024-12-31,-2.705263365525988,-2.705263365525988,0.01226270000000007,-0.2513801,au-dessus de la mediane regionale,above regional median,stable,stable
AUS,Commodity dependence,33.1901228403116,2024-12-31,-5.126209210985853,-5.126209210985853,0.742097687979701,1.446086854730515,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUS,Control of corruption,1.8520196,2024-12-31,2.5611950755862987,2.5611950755862987,0.06557830000000009,0.38264925,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AUS,Current account,-2.3075014713626,2024-12-31,-432.82258330400714,-432.82258330400714,-2.231755462990485,2.19482817825998,sous la mediane regionale,below regional median,en degradation,worsening
AUS,Dependency ratio,55.2116881607728,2024-12-31,0.6905287970086574,0.6905287970086574,2.2919297291832024,53.5253966955507,proche de la mediane regionale,near regional median,en degradation,worsening
AUS,Fiscal balance,-2.434,2026-12-31,-41.758881770529996,-41.758881770529996,3.917,-2.587,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AUS,GDP growth,1.37340773365975,2024-12-31,-61.677557818935156,-61.677557818935156,-0.8206093025674197,3.6482536159531502,sous la mediane regionale,below regional median,en degradation,worsening
AUS,Gen gov debt,50.645,2026-12-31,-0.7641814441069726,-0.7641814441069726,-4.726999999999997,43.4465,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AUS,Gini,33.8,2020-12-31,-1.457725947521866,-1.457725947521866,-0.6000000000000014,34.25,proche de la mediane regionale,near regional median,en amelioration,improving
AUS,Inflation,3.16656665428797,2024-12-31,-43.42403941044874,-43.42403941044874,1.55579572516097,2.18151273615189,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUS,Political stability,0.7932693,2024-12-31,-14.281606571601621,-14.281606571601621,-0.05214479999999999,0.87674265,proche de la mediane regionale,near regional median,en degradation,worsening
AUS,Regulatory quality,1.7223205,2024-12-31,-5.007521596150266,-5.007521596150266,-0.12428360000000005,-0.07101989999999994,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUS,Reserves,1.35214316804638,2024-12-31,-5.23908166968972,-5.23908166968972,-0.4301441956683001,5.704288535730781,sous la mediane regionale,below regional median,en degradation,worsening
AUS,Rule of law,1.4704014,2024-12-31,-2.1808708834627577,-2.1808708834627577,-0.1638598,0.6409370999999999,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUS,Unemployment,3.942,2024-12-31,7.4700109051254096,7.4700109051254096,-1.2009999999999996,2.988,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AUS,Youth unemployment,9.408,2024-12-31,12.160228898426318,12.160228898426318,-2.0440000000000005,9.408,proche de la mediane regionale,near regional median,en amelioration,improving
AUT,Commodity dependence,2.77111216210029,2024-12-31,-22.233248202661933,-22.233248202661933,0.5530220792624903,5.79530570621524,sous la mediane regionale,below regional median,en degradation,worsening
AUT,Control of corruption,1.2944468999999998,2024-12-31,-1.9423929401081077,-1.9423929401081077,-0.31326410000000005,0.5531621,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUT,Current account,1.53088550116276,2024-12-31,16.61459240822214,16.61459240822214,-0.85334495173532,-0.432631418354181,au-dessus de la mediane regionale,above regional median,en degradation,worsening
