iso3,indicator,side,rule_id,label_en,label_fr,value
BTN,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.35),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.35)",1.3541153
BTN,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 6.6),Réserves confortables au-dessus de 6 mois d'importations (valeur : 6.6),6.61474201389783
BTN,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.79: solid legal enforcement.,État de droit solide à 0.79 : application du droit fiable.,0.7902665
BTN,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.3),Chômage faible sous 5 % (valeur : 3.3),3.282
BWA,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.63),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.63)",0.6311414
BWA,Debt service,opportunity,debt_service_low,Low debt service at 4.7% of exports: manageable external burden.,Service de la dette faible a 4.7% des exports : charge externe maitrisee.,4.71797953358513
BWA,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 11.9),Dette externe sous 30 % du RNB (valeur : 11.9),11.9275332021357
BWA,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-10.688
BWA,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-2.77988981666252
BWA,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),54.9
BWA,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.8),Inflation contenue sous 3 % (valeur : 2.8),2.81835131676251
BWA,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.03),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.03)",1.0322942
BWA,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,23.81
BWA,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,45.296
CAF,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.3099708
CAF,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.5),Inflation contenue sous 3 % (valeur : 1.5),1.47733600718744
CAF,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.8329469
CAF,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.268058
CAF,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.7147975
CAF,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 10.0),Chômage des jeunes sous 12 % (valeur : 10.0),9.991
CAN,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.63),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.63)",1.6319089
CAN,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,110.733
CAN,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 31.5)","Inégalités contenues (Gini sous 35, valeur : 31.5)",31.5
CAN,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.4),Inflation contenue sous 3 % (valeur : 2.4),2.38158383281173
CAN,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.60),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.60)",0.5984769
CAN,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.36: sound policy framework.,Qualité réglementaire solide à 1.36 : cadre politique sain.,1.3622118
CAN,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.5422071135267
CAN,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.46: solid legal enforcement.,État de droit solide à 1.46 : application du droit fiable.,1.4608299
CHE,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 2.01),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 2.01)",2.0072184
CHE,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 8.9),Excédent courant au-dessus de 3 % du PIB (valeur : 8.9),8.88762829753527
CHE,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 38.5),Dette publique sous 40 % du PIB (valeur : 38.5),38.501
CHE,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 33.8)","Inégalités contenues (Gini sous 35, valeur : 33.8)",33.8
CHE,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.1),Inflation contenue sous 3 % (valeur : 1.1),1.06234041976595
CHE,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.98),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.98)",0.9806678
CHE,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.77: sound policy framework.,Qualité réglementaire solide à 1.77 : cadre politique sain.,1.7710562
CHE,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 13.2),Réserves confortables au-dessus de 6 mois d'importations (valeur : 13.2),13.1903467469865
CHE,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.76: solid legal enforcement.,État de droit solide à 1.76 : application du droit fiable.,1.7636516
CHE,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.3),Chômage faible sous 5 % (valeur : 4.3),4.343
CHE,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.2),Chômage des jeunes sous 12 % (valeur : 8.2),8.238
CHL,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.11),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.11)",1.1057968
CHL,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 0.78: sound policy framework.,Qualité réglementaire solide à 0.78 : cadre politique sain.,0.7807061
CHL,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.69: solid legal enforcement.,État de droit solide à 0.69 : application du droit fiable.,0.6910552999999999
CHN,Debt service,opportunity,debt_service_low,Low debt service at 8.6% of exports: manageable external burden.,Service de la dette faible a 8.6% des exports : charge externe maitrisee.,8.59286077464029
CHN,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 13.0),Dette externe sous 30 % du RNB (valeur : 13.0),13.0007522555005
CHN,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-8.153
CHN,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,106.895
CHN,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.2),Inflation contenue sous 3 % (valeur : 0.2),0.218128938439177
CHN,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 11.0),Réserves confortables au-dessus de 6 mois d'importations (valeur : 11.0),11.0155252612111
CHN,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.5793197999999999
CHN,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.6),Chômage faible sous 5 % (valeur : 4.6),4.59
CIV,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.0),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.0),6.0195346193922
CIV,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.5781440999999999
CIV,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.3),Chômage faible sous 5 % (valeur : 2.3),2.273
CIV,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 4.2),Chômage des jeunes sous 12 % (valeur : 4.2),4.249
CMR,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.2242854
CMR,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 39.3),Dette publique sous 40 % du PIB (valeur : 39.3),39.302
CMR,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.556804
CMR,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7286714999999999
CMR,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.2537215
CMR,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.6),Chômage faible sous 5 % (valeur : 3.6),3.603
CMR,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 6.6),Chômage des jeunes sous 12 % (valeur : 6.6),6.618
COD,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.5153396
COD,Debt service,opportunity,debt_service_low,Low debt service at 1.3% of exports: manageable external burden.,Service de la dette faible a 1.3% des exports : charge externe maitrisee.,1.32142230470742
COD,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 18.3),Dette externe sous 30 % du RNB (valeur : 18.3),18.2538680171709
COD,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.1),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.1),6.1025294442863
COD,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 24.6),Dette publique sous 40 % du PIB (valeur : 24.6),24.613
COD,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.9),Inflation contenue sous 3 % (valeur : 2.9),2.88585107289988
COD,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-2.1191762
COD,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.2848458
COD,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.69039445082268
COD,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.6266053
COD,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.4),Chômage faible sous 5 % (valeur : 4.4),4.421
COD,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.0),Chômage des jeunes sous 12 % (valeur : 8.0),7.951
COG,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.423569
COG,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 11.6),Excédent courant au-dessus de 3 % du PIB (valeur : 11.6),11.5738751772006
COG,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 4.4% of GDP: comfortable policy space.,Excédent budgétaire de 4.4% du PIB : marge de manœuvre confortable.,4.387
COG,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,91.279
COG,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),48.9
COG,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.1515624
COG,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.60424664602081
COG,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.1785603
COG,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,19.895
COG,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,40.581
COL,Debt service,risk,debt_service_high,Debt service above 25 % of exports,Service de la dette au-dessus de 25 % des exports,42.9975933296769
COL,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.15
COL,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),54.4
COL,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 7.3),Réserves confortables au-dessus de 6 mois d'importations (valeur : 7.3),7.34464091398545
COL,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.5597434
COM,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.1407826
COM,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 24.8),Dette externe sous 30 % du RNB (valeur : 24.8),24.8117198831103
COM,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 32.4),Dette publique sous 40 % du PIB (valeur : 32.4),32.379
COM,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 30.3)","Inégalités contenues (Gini sous 35, valeur : 30.3)",30.3
COM,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.2486088
COM,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 7.6),Réserves confortables au-dessus de 6 mois d'importations (valeur : 7.6),7.61057543164725
COM,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.1308597
COM,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.8),Chômage faible sous 5 % (valeur : 3.8),3.815
COM,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.8),Chômage des jeunes sous 12 % (valeur : 8.8),8.814
CPV,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.94),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.94)",0.9407675
CPV,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 3.9),Excédent courant au-dessus de 3 % du PIB (valeur : 3.9),3.94169322459825
CPV,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,86.8866144784781
CPV,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 7.0),Croissance du PIB soutenue au-dessus de 5 % (valeur : 7.0),6.98888280991075
CPV,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,95.921
CPV,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.0),Inflation contenue sous 3 % (valeur : 1.0),1.04817001091965
CPV,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.77),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.77)",0.7695825
CPV,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,28.1
CRI,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.68),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.68)",0.6792372
CRI,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),45.8
CRI,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: -0.4),Inflation contenue sous 3 % (valeur : -0.4),-0.412853001047069
